epoch,Precision,Recall,accuracy,loss,val_Precision,val_Recall,val_accuracy,val_loss
4,0.9684210419654846,0.9583333134651184,0.96875,0.07477308064699173,NA,NA,NA,NA
0,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.0913325622677803,NA,NA,NA,NA
1,0.96875,0.96875,0.96875,0.0824517011642456,NA,NA,NA,NA
2,0.96875,0.96875,0.96875,0.07787522673606873,NA,NA,NA,NA
3,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07570495456457138,NA,NA,NA,NA
4,0.9583333134651184,0.9583333134651184,0.9583333134651184,0.07265428453683853,NA,NA,NA,NA
0,0.9777158498764038,0.8692421913146973,0.9385834336280823,0.24807193875312805,NA,NA,NA,NA
1,0.968687891960144,0.9653293490409851,0.9673105478286743,0.09564635902643204,NA,NA,NA,NA
2,0.9697120189666748,0.9673105478286743,0.9678058624267578,0.09357952326536179,NA,NA,NA,NA
3,0.9667163491249084,0.9638434648513794,0.9643387794494629,0.0910664051771164,NA,NA,NA,NA
4,0.9672293663024902,0.9648340940475464,0.9663199782371521,0.09283193200826645,NA,NA,NA,NA
0,0.9652260541915894,0.9623575806617737,0.9638434648513794,0.0946139395236969,NA,NA,NA,NA
1,0.9656374454498291,0.9603764414787292,0.9633482098579407,0.09305433183908463,NA,NA,NA,NA
2,0.9691848754882812,0.9658246636390686,0.9673105478286743,0.08988097310066223,NA,NA,NA,NA
3,0.9637176990509033,0.9603764414787292,0.9628528952598572,0.09363797307014465,NA,NA,NA,NA
4,0.9677098989486694,0.9648340940475464,0.9658246636390686,0.09146739542484283,NA,NA,NA,NA
0,0.9667328596115112,0.9643387794494629,0.9648340940475464,0.0894957110285759,NA,NA,NA,NA
1,0.9641612768173218,0.9593858122825623,0.960871696472168,0.09251950681209564,NA,NA,NA,NA
2,0.9637537002563477,0.9613670110702515,0.9628528952598572,0.09265852719545364,NA,NA,NA,NA
3,0.9671968221664429,0.9638434648513794,0.9653293490409851,0.09125259518623352,NA,NA,NA,NA
4,0.9666832685470581,0.9628528952598572,0.9648340940475464,0.09189166128635406,NA,NA,NA,NA
0,0.967164158821106,0.9628528952598572,0.9643387794494629,0.08978898823261261,NA,NA,NA,NA
1,0.9686567187309265,0.9643387794494629,0.9678058624267578,0.09067852050065994,NA,NA,NA,NA
2,0.9657057523727417,0.9623575806617737,0.9653293490409851,0.08915778994560242,NA,NA,NA,NA
3,0.9676777720451355,0.9638434648513794,0.9648340940475464,0.08962250500917435,NA,NA,NA,NA
4,0.9677419066429138,0.9658246636390686,0.9663199782371521,0.0895441472530365,NA,NA,NA,NA
0,0.968687891960144,0.9653293490409851,0.9673105478286743,0.09066320955753326,NA,NA,NA,NA
1,0.9667163491249084,0.9638434648513794,0.9653293490409851,0.09108712524175644,NA,NA,NA,NA
2,0.966185986995697,0.9623575806617737,0.9648340940475464,0.09144503623247147,NA,NA,NA,NA
3,0.967164158821106,0.9628528952598572,0.9653293490409851,0.08870220929384232,NA,NA,NA,NA
4,0.9671804904937744,0.9633482098579407,0.9638434648513794,0.0906137228012085,NA,NA,NA,NA
0,0.966185986995697,0.9623575806617737,0.9638434648513794,0.09087009727954865,NA,NA,NA,NA
1,0.9667658805847168,0.9653293490409851,0.9663199782371521,0.09021178632974625,NA,NA,NA,NA
2,0.9677098989486694,0.9648340940475464,0.9663199782371521,0.09108421951532364,NA,NA,NA,NA
3,0.966185986995697,0.9623575806617737,0.9643387794494629,0.08910580724477768,NA,NA,NA,NA
4,0.9672130942344666,0.9643387794494629,0.9653293490409851,0.08747126907110214,NA,NA,NA,NA
0,0.9666832685470581,0.9628528952598572,0.9643387794494629,0.0921669602394104,NA,NA,NA,NA
1,0.9667163491249084,0.9638434648513794,0.9648340940475464,0.0899491086602211,NA,NA,NA,NA
2,0.9657738208770752,0.9643387794494629,0.9648340940475464,0.08957710862159729,NA,NA,NA,NA
3,0.9662363529205322,0.9638434648513794,0.9643387794494629,0.08934774994850159,NA,NA,NA,NA
4,0.9672293663024902,0.9648340940475464,0.9663199782371521,0.08769388496875763,NA,NA,NA,NA
0,0.968687891960144,0.9653293490409851,0.9663199782371521,0.089772067964077,NA,NA,NA,NA
