1,0,52,0,0,0
2,0,0,66,0,2
3,0,0,0,52,0
4,4,0,1,0,60
0,53,0,0,0,6
1,0,52,0,0,0
2,0,0,66,0,2
3,0,0,0,52,0
4,4,0,1,0,60
0,53,0,0,0,6
1,0,52,0,0,0
2,0,0,66,0,2
3,0,0,0,52,0
4,2,0,1,0,62
0,53,0,0,0,6
1,0,52,0,0,0
2,0,0,66,0,2
3,0,0,0,52,0
4,3,0,1,0,61
0,55,0,0,0,4
1,0,52,0,0,0
2,0,0,66,0,2
3,0,0,0,52,0
4,4,0,1,0,60
0,52,0,0,0,7
1,0,52,0,0,0
2,0,0,66,0,2
3,0,0,0,52,0
4,3,0,1,0,61
0,53,0,0,0,6
1,0,52,0,0,0
2,0,0,66,0,2
3,0,0,0,52,0
4,4,0,1,0,60
0,53,0,0,0,6
1,0,52,0,0,0
2,0,0,66,0,2
3,0,0,0,52,0
4,3,0,1,0,61
0,53,0,0,0,6
1,0,52,0,0,0
2,0,0,66,0,2
3,0,0,0,52,0
4,4,0,1,0,60
0,101,0,1,0,9
